TIME,,CH1,,CH2,,CH3,,CH4,,CH5,
0.000000049520,49520.000000000000,1.796250000000,1796250.000000000000,-0.424687500000,-424687.500000000000,8.913281250000,8913281.250000000000,5.139687500000,5139687.500000000000,2.822187500000,2822187.500000000000
0.000000049600,49600.000000000000,1.905625000000,1905625.000000000000,-0.399687500000,-399687.500000000000,8.921875000000,8921875.000000000000,5.151250000000,5151250.000000000000,2.796875000000,2796875.000000000000
0.000000049680,49680.000000000000,1.996250000000,1996250.000000000000,-0.365312500000,-365312.500000000000,8.935937500000,8935937.500000000000,5.165937500000,5165937.500000000000,2.768750000000,2768750.000000000000
0.000000049760,49760.000000000000,2.081875000000,2081875.000000000000,-0.334062500000,-334062.500000000000,8.964843750000,8964843.750000000000,5.172500000000,5172500.000000000000,2.745937500000,2745937.500000000000
0.000000049840,49840.000000000000,2.148750000000,2148750.000000000000,-0.306875000000,-306875.000000000000,8.992968750000,8992968.750000000000,5.178437500000,5178437.500000000000,2.719062500000,2719062.500000000000
0.000000049920,49920.000000000000,2.215937500000,2215937.500000000000,-0.293125000000,-293125.000000000000,9.026562500000,9026562.500000000000,5.174062500000,5174062.500000000000,2.695625000000,2695625.000000000000
0.000000050000,50000.000000000000,2.270000000000,2270000.000000000000,-0.288125000000,-288125.000000000000,9.050781250000,9050781.250000000000,5.168750000000,5168750.000000000000,2.668437500000,2668437.500000000000
0.000000050080,50080.000000000000,2.325937500000,2325937.500000000000,-0.295000000000,-295000.000000000000,9.071875000000,9071875.000000000000,5.156562500000,5156562.500000000000,2.642500000000,2642500.000000000000
0.000000050160,50160.000000000000,2.369062500000,2369062.500000000000,-0.302812500000,-302812.500000000000,9.078906250000,9078906.250000000000,5.151250000000,5151250.000000000000,2.605937500000,2605937.500000000000
0.000000050240,50240.000000000000,2.419375000000,2419375.000000000000,-0.310312500000,-310312.500000000000,9.085156250000,9085156.250000000000,5.145312500000,5145312.500000000000,2.561562500000,2561562.500000000000
0.000000050320,50320.000000000000,2.464062500000,2464062.500000000000,-0.308437500000,-308437.500000000000,9.084375000000,9084375.000000000000,5.148750000000,5148750.000000000000,2.499062500000,2499062.500000000000
0.000000050400,50400.000000000000,2.519062500000,2519062.500000000000,-0.300000000000,-300000.000000000000,9.091406250000,9091406.250000000000,5.153437500000,5153437.500000000000,2.420625000000,2420625.000000000000
0.000000050480,50480.000000000000,2.569062500000,2569062.500000000000,-0.280312500000,-280312.500000000000,9.096875000000,9096875.000000000000,5.168125000000,5168125.000000000000,2.314375000000,2314375.000000000000
0.000000050560,50560.000000000000,2.632812500000,2632812.500000000000,-0.256875000000,-256875.000000000000,9.109375000000,9109375.000000000000,5.178750000000,5178750.000000000000,2.185000000000,2185000.000000000000
0.000000050640,50640.000000000000,2.692500000000,2692500.000000000000,-0.230312500000,-230312.500000000000,9.118750000000,9118750.000000000000,5.191250000000,5191250.000000000000,2.027187500000,2027187.500000000000
0.000000050720,50720.000000000000,2.759375000000,2759375.000000000000,-0.210937500000,-210937.500000000000,9.129687500000,9129687.500000000000,5.193750000000,5193750.000000000000,1.850937500000,1850937.500000000000
0.000000050800,50800.000000000000,2.813125000000,2813125.000000000000,-0.196875000000,-196875.000000000000,9.129687500000,9129687.500000000000,5.197812500000,5197812.500000000000,1.653125000000,1653125.000000000000
0.000000050880,50880.000000000000,2.869687500000,2869687.500000000000,-0.191562500000,-191562.500000000000,9.126562500000,9126562.500000000000,5.190000000000,5190000.000000000000,1.448125000000,1448125.000000000000
0.000000050960,50960.000000000000,2.911250000000,2911250.000000000000,-0.189687500000,-189687.500000000000,9.113281250000,9113281.250000000000,5.183437500000,5183437.500000000000,1.239062500000,1239062.500000000000
0.000000051040,51040.000000000000,2.953125000000,2953125.000000000000,-0.191250000000,-191250.000000000000,9.103906250000,9103906.250000000000,5.171875000000,5171875.000000000000,1.040937500000,1040937.500000000000
0.000000051120,51120.000000000000,2.979375000000,2979375.000000000000,-0.187500000000,-187500.000000000000,9.091406250000,9091406.250000000000,5.172187500000,5172187.500000000000,0.852500000000,852500.000000000000
0.000000051200,51200.000000000000,3.010937500000,3010937.500000000000,-0.177500000000,-177500.000000000000,9.083593750000,9083593.750000000000,5.171250000000,5171250.000000000000,0.685625000000,685625.000000000000
0.000000051280,51280.000000000000,3.033750000000,3033750.000000000000,-0.158437500000,-158437.500000000000,9.070312500000,9070312.500000000000,5.181250000000,5181250.000000000000,0.537500000000,537500.000000000000
0.000000051360,51360.000000000000,3.063750000000,3063750.000000000000,-0.136875000000,-136875.000000000000,9.056250000000,9056250.000000000000,5.190625000000,5190625.000000000000,0.415625000000,415625.000000000000
0.000000051440,51440.000000000000,3.083125000000,3083125.000000000000,-0.114375000000,-114375.000000000000,9.029687500000,9029687.500000000000,5.209062500000,5209062.500000000000,0.309062500000,309062.500000000000
0.000000051520,51520.000000000000,3.110625000000,3110625.000000000000,-0.097500000000,-97500.000000000000,8.989062500000,8989062.500000000000,5.217187500000,5217187.500000000000,0.222812500000,222812.500000000000
0.000000051600,51600.000000000000,3.129062500000,3129062.500000000000,-0.087812500000,-87812.500000000000,8.930468750000,8930468.750000000000,5.222500000000,5222500.000000000000,0.148750000000,148750.000000000000
0.000000051680,51680.000000000000,3.155312500000,3155312.500000000000,-0.088750000000,-88750.000000000000,8.865625000000,8865625.000000000000,5.213437500000,5213437.500000000000,0.091562500000,91562.500000000000
0.000000051760,51760.000000000000,3.172500000000,3172500.000000000000,-0.093125000000,-93125.000000000000,8.796875000000,8796875.000000000000,5.203750000000,5203750.000000000000,0.042812500000,42812.500000000000
0.000000051840,51840.000000000000,3.204062500000,3204062.500000000000,-0.094375000000,-94375.000000000000,8.735937500000,8735937.500000000000,5.180000000000,5180000.000000000000,0.008437500000,8437.500000000000
0.000000051920,51920.000000000000,3.235312500000,3235312.500000000000,-0.081562500000,-81562.500000000000,8.685937500000,8685937.500000000000,5.158750000000,5158750.000000000000,-0.016562500000,-16562.500000000000
0.000000052000,52000.000000000000,3.283437500000,3283437.500000000000,-0.050937500000,-50937.500000000000,8.658593750000,8658593.750000000000,5.134375000000,5134375.000000000000,-0.025937500000,-25937.500000000000
0.000000052080,52080.000000000000,3.330000000000,3330000.000000000000,0.004062500000,4062.500000000000,8.646875000000,8646875.000000000000,5.124062500000,5124062.500000000000,-0.028750000000,-28750.000000000000
0.000000052160,52160.000000000000,3.391875000000,3391875.000000000000,0.082187500000,82187.500000000000,8.646875000000,8646875.000000000000,5.113750000000,5113750.000000000000,-0.021562500000,-21562.500000000000
0.000000052240,52240.000000000000,3.446562500000,3446562.500000000000,0.177812500000,177812.500000000000,8.647656250000,8647656.250000000000,5.116250000000,5116250.000000000000,-0.011562500000,-11562.500000000000
0.000000052320,52320.000000000000,3.505937500000,3505937.500000000000,0.280000000000,280000.000000000000,8.648437500000,8648437.500000000000,5.118437500000,5118437.500000000000,0.003437500000,3437.500000000000
0.000000052400,52400.000000000000,3.545937500000,3545937.500000000000,0.381875000000,381875.000000000000,8.637500000000,8637500.000000000000,5.131875000000,5131875.000000000000,0.014062500000,14062.500000000000
0.000000052480,52480.000000000000,3.585000000000,3585000.000000000000,0.478437500000,478437.500000000000,8.610937500000,8610937.500000000000,5.137187500000,5137187.500000000000,0.025000000000,25000.000000000000
0.000000052560,52560.000000000000,3.605312500000,3605312.500000000000,0.567812500000,567812.500000000000,8.567187500000,8567187.500000000000,5.146562500000,5146562.500000000000,0.031562500000,31562.500000000000
0.000000052640,52640.000000000000,3.625000000000,3625000.000000000000,0.651562500000,651562.500000000000,8.509375000000,8509375.000000000000,5.147187500000,5147187.500000000000,0.040312500000,40312.500000000000
0.000000052720,52720.000000000000,3.628125000000,3628125.000000000000,0.737187500000,737187.500000000000,8.436718750000,8436718.750000000000,5.155625000000,5155625.000000000000,0.046875000000,46875.000000000000
