TIME,,CH1,,CH2,,CH3,,CH4,,CH5,,CH6,
0.000000073790,73790.000000000000,4.677812500000,4677812.500000000000,4.882812500000,4882812.500000000000,-0.392968750000,-392968.750000000000,0.253125000000,253125.000000000000,1.292187500000,1292187.500000000000,1.016093750000,1016093.750000000000
0.000000073870,73870.000000000000,4.609375000000,4609375.000000000000,4.894687500000,4894687.500000000000,-0.382812500000,-382812.500000000000,0.247812500000,247812.500000000000,1.300625000000,1300625.000000000000,1.015937500000,1015937.500000000000
0.000000073950,73950.000000000000,4.541250000000,4541250.000000000000,4.900625000000,4900625.000000000000,-0.373437500000,-373437.500000000000,0.228750000000,228750.000000000000,1.310625000000,1310625.000000000000,1.020625000000,1020625.000000000000
0.000000074030,74030.000000000000,4.451250000000,4451250.000000000000,4.889375000000,4889375.000000000000,-0.346093750000,-346093.750000000000,0.223437500000,223437.500000000000,1.313125000000,1313125.000000000000,1.020312500000,1020312.500000000000
0.000000074110,74110.000000000000,4.359375000000,4359375.000000000000,4.870625000000,4870625.000000000000,-0.321875000000,-321875.000000000000,0.208750000000,208750.000000000000,1.318281250000,1318281.250000000000,1.023125000000,1023125.000000000000
0.000000074190,74190.000000000000,4.250937500000,4250937.500000000000,4.841250000000,4841250.000000000000,-0.294531250000,-294531.250000000000,0.208125000000,208125.000000000000,1.319062500000,1319062.500000000000,1.020937500000,1020937.500000000000
0.000000074270,74270.000000000000,4.145937500000,4145937.500000000000,4.815625000000,4815625.000000000000,-0.289062500000,-289062.500000000000,0.200312500000,200312.500000000000,1.324218750000,1324218.750000000000,1.020937500000,1020937.500000000000
0.000000074350,74350.000000000000,4.026875000000,4026875.000000000000,4.790312500000,4790312.500000000000,-0.294531250000,-294531.250000000000,0.211250000000,211250.000000000000,1.324687500000,1324687.500000000000,1.014687500000,1014687.500000000000
0.000000074430,74430.000000000000,3.914062500000,3914062.500000000000,4.778750000000,4778750.000000000000,-0.332031250000,-332031.250000000000,0.214062500000,214062.500000000000,1.329531250000,1329531.250000000000,1.011718750000,1011718.750000000000
0.000000074510,74510.000000000000,3.792187500000,3792187.500000000000,4.774062500000,4774062.500000000000,-0.382812500000,-382812.500000000000,0.228437500000,228437.500000000000,1.330312500000,1330312.500000000000,1.005312500000,1005312.500000000000
0.000000074590,74590.000000000000,3.676250000000,3676250.000000000000,4.781562500000,4781562.500000000000,-0.453906250000,-453906.250000000000,0.231562500000,231562.500000000000,1.334375000000,1334375.000000000000,1.003437500000,1003437.500000000000
0.000000074670,74670.000000000000,3.542187500000,3542187.500000000000,4.788437500000,4788437.500000000000,-0.516406250000,-516406.250000000000,0.247500000000,247500.000000000000,1.332343750000,1332343.750000000000,0.997812500000,997812.500000000000
0.000000074750,74750.000000000000,3.403750000000,3403750.000000000000,4.799062500000,4799062.500000000000,-0.573437500000,-573437.500000000000,0.250312500000,250312.500000000000,1.333437500000,1333437.500000000000,0.997031250000,997031.250000000000
0.000000074830,74830.000000000000,3.242500000000,3242500.000000000000,4.803125000000,4803125.000000000000,-0.600781250000,-600781.250000000000,0.261250000000,261250.000000000000,1.330937500000,1330937.500000000000,0.993125000000,993125.000000000000
0.000000074910,74910.000000000000,3.075937500000,3075937.500000000000,4.806875000000,4806875.000000000000,-0.609375000000,-609375.000000000000,0.258437500000,258437.500000000000,1.333437500000,1333437.500000000000,0.993125000000,993125.000000000000
