TIME,,CH1,,CH2,,CH3,,CH4,
5.219E-08,52190,4.4675,4467500,-0.14875,-148750,4.8325,4832500,0.0159375,15937.500000000000
5.227E-08,52270,4.4875,4487500,-0.11625,-116250,4.8203125,4820312.5,0.0253125,25312.500000000000
5.235E-08,52350,4.5221875,4522187.5,-0.0915625,-91562.5,4.8103125,4810312.5,0.0284375,28437.500000000000
5.243E-08,52430,4.548125,4548125,-0.0703125,-70312.5,4.7984375,4798437.5,0.05,50000.000000000000
5.251E-08,52510,4.581875,4581875,-0.0596875,-59687.5,4.7940625,4794062.5,0.0603125,60312.500000000000
5.259E-08,52590,4.5984375,4598437.5,-0.0528125,-52812.5,4.7896875,4789687.5,0.0790625,79062.500000000000
5.267E-08,52670,4.6121875,4612187.5,-0.053125,-53125,4.789375,4789375,0.0803125,80312.500000000000
5.275E-08,52750,4.6021875,4602187.5,-0.05125,-51250,4.781875,4781875,0.088125,88125.000000000000
5.283E-08,52830,4.5940625,4594062.5,-0.050625,-50625,4.7728125,4772812.5,0.074375,74375.000000000000
5.291E-08,52910,4.57375,4573750,-0.0446875,-44687.5,4.7546875,4754687.5,0.0621875,62187.500000000000
5.299E-08,52990,4.5684375,4568437.5,-0.0390625,-39062.5,4.73625,4736250,0.0321875,32187.500000000000
5.307E-08,53070,4.5628125,4562812.5,-0.0278125,-27812.5,4.7125,4712500,0.0146875,14687.500000000000
5.315E-08,53150,4.5834375,4583437.5,-0.0203125,-20312.5,4.6959375,4695937.5,-0.01125,-11250.000000000000
5.323E-08,53230,4.6084375,4608437.5,-0.0134375,-13437.5,4.6821875,4682187.5,-0.0184375,-18437.500000000000
5.331E-08,53310,4.651875,4651875,-0.0146875,-14687.5,4.6803125,4680312.5,-0.0253125,-25312.500000000000
5.339E-08,53390,4.6821875,4682187.5,-0.0190625,-19062.5,4.680625,4680625,-0.0046875,-4687.500000000000
5.347E-08,53470,4.7140625,4714062.5,-0.031875,-31875,4.6884375,4688437.5,0.0165625,16562.500000000000
5.355E-08,53550,4.72,4720000,-0.04625,-46250,4.6928125,4692812.5,0.0565625,56562.500000000000
5.363E-08,53630,4.7178125,4717812.5,-0.064375,-64375,4.696875,4696875,0.0884375,88437.500000000000
5.371E-08,53710,4.6875,4687500,-0.075625,-75625,4.6896875,4689687.5,0.131875,131875.000000000000
5.379E-08,53790,4.6603125,4660312.5,-0.083125,-83125,4.680625,4680625,0.156875,156875.000000000000
5.387E-08,53870,4.6240625,4624062.5,-0.07875,-78750,4.6646875,4664687.5,0.181875,181875.000000000000
5.395E-08,53950,4.6084375,4608437.5,-0.0678125,-67812.5,4.653125,4653125,0.1846875,184687.500000000000
5.403E-08,54030,4.5940625,4594062.5,-0.044375,-44375,4.641875,4641875,0.193125,193125.000000000000
5.411E-08,54110,4.6071875,4607187.5,-0.0178125,-17812.5,4.6415625,4641562.5,0.18375,183750.000000000000
5.419E-08,54190,4.6228125,4622812.5,0.01375,13750,4.6459375,4645937.5,0.1825,182500.000000000000
5.427E-08,54270,4.65625,4656250,0.0415625,41562.5,4.6603125,4660312.5,0.1709375,170937.500000000000
5.435E-08,54350,4.675625,4675625,0.0684375,68437.5,4.6721875,4672187.5,0.1771875,177187.500000000000
5.443E-08,54430,4.70125,4701250,0.0853125,85312.5,4.68625,4686250,0.1753125,175312.500000000000
5.451E-08,54510,4.70875,4708750,0.096875,96875,4.6915625,4691562.5,0.1871875,187187.500000000000
5.459E-08,54590,4.7203125,4720312.5,0.096875,96875,4.6946875,4694687.5,0.188125,188125.000000000000
5.467E-08,54670,4.71375,4713750,0.0934375,93437.5,4.6875,4687500,0.2025,202500.000000000000
5.475E-08,54750,4.7175,4717500,0.0815625,81562.5,4.68125,4681250,0.2028125,202812.500000000000
5.483E-08,54830,4.7128125,4712812.5,0.069375,69375,4.671875,4671875,0.2103125,210312.500000000000
5.491E-08,54910,4.7221875,4722187.5,0.055,55000,4.6696875,4669687.5,0.2034375,203437.500000000000
5.499E-08,54990,4.72,4720000,0.0478125,47812.5,4.6684375,4668437.5,0.209375,209375.000000000000
5.507E-08,55070,4.7296875,4729687.5,0.04375,43750,4.6765625,4676562.5,0.2040625,204062.500000000000
5.515E-08,55150,4.7278125,4727812.5,0.049375,49375,4.685,4685000,0.2103125,210312.500000000000
5.523E-08,55230,4.735625,4735625,0.058125,58125,4.69875,4698750,0.206875,206875.000000000000
5.531E-08,55310,4.7275,4727500,0.073125,73125,4.7059375,4705937.5,0.219375,219375.000000000000
5.539E-08,55390,4.731875,4731875,0.083125,83125,4.711875,4711875,0.2203125,220312.500000000000
5.547E-08,55470,4.7290625,4729062.5,0.0884375,88437.5,4.7078125,4707812.5,0.23,230000.000000000000
5.555E-08,55550,4.7425,4742500,0.079375,79375,4.6996875,4699687.5,0.225,225000.000000000000
5.563E-08,55630,4.746875,4746875,0.0609375,60937.5,4.6796875,4679687.5,0.230625,230625.000000000000
5.571E-08,55710,4.76625,4766250,0.03,30000,4.658125,4658125,0.2209375,220937.500000000000
5.579E-08,55790,4.7759375,4775937.5,-0.0021875,-2187.5,4.6309375,4630937.5,0.2190625,219062.500000000000
5.587E-08,55870,4.79375,4793750,-0.0325,-32500,4.61,4610000,0.2046875,204687.500000000000
5.595E-08,55950,4.7909375,4790937.5,-0.04625,-46250,4.5903125,4590312.5,0.2053125,205312.500000000000
5.603E-08,56030,4.7925,4792500,-0.044375,-44375,4.5840625,4584062.5,0.19625,196250.000000000000
5.611E-08,56110,4.778125,4778125,-0.02,-20000,4.58625,4586250,0.1996875,199687.500000000000
5.619E-08,56190,4.77375,4773750,0.0175,17500,4.603125,4603125,0.193125,193125.000000000000
5.627E-08,56270,4.75875,4758750,0.0665625,66562.5,4.62375,4623750,0.2009375,200937.500000000000
5.635E-08,56350,4.76375,4763750,0.1109375,110937.5,4.65125,4651250,0.1965625,196562.500000000000
5.643E-08,56430,4.7690625,4769062.5,0.1465625,146562.5,4.6734375,4673437.5,0.2015625,201562.500000000000
5.651E-08,56510,4.7965625,4796562.5,0.1625,162500,4.6925,4692500,0.194375,194375.000000000000
5.659E-08,56590,4.8171875,4817187.5,0.1634375,163437.5,4.6975,4697500,0.201875,201875.000000000000
5.667E-08,56670,4.8509375,4850937.5,0.1465625,146562.5,4.696875,4696875,0.2,200000.000000000000
5.675E-08,56750,4.87,4870000,0.1234375,123437.5,4.6871875,4687187.5,0.211875,211875.000000000000
5.683E-08,56830,4.890625,4890625,0.095625,95625,4.68,4680000,0.2153125,215312.500000000000
5.691E-08,56910,4.885,4885000,0.075625,75625,4.6721875,4672187.5,0.2353125,235312.500000000000
5.699E-08,56990,4.8796875,4879687.5,0.0609375,60937.5,4.6753125,4675312.5,0.2434375,243437.500000000000
5.707E-08,57070,4.85625,4856250,0.056875,56875,4.6834375,4683437.5,0.2584375,258437.500000000000
5.715E-08,57150,4.8421875,4842187.5,0.056875,56875,4.70125,4701250,0.2553125,255312.500000000000
5.723E-08,57230,4.816875,4816875,0.0640625,64062.5,4.7171875,4717187.5,0.258125,258125.000000000000
5.731E-08,57310,4.81,4810000,0.0690625,69062.5,4.734375,4734375,0.2415625,241562.500000000000
5.739E-08,57390,4.8015625,4801562.5,0.075,75000,4.7421875,4742187.5,0.22875,228750.000000000000
5.747E-08,57470,4.811875,4811875,0.075625,75625,4.74625,4746250,0.2021875,202187.500000000000
5.755E-08,57550,4.8125,4812500,0.076875,76875,4.738125,4738125,0.191875,191875.000000000000
5.763E-08,57630,4.8259375,4825937.5,0.0725,72500,4.728125,4728125,0.176875,176875.000000000000
5.771E-08,57710,4.826875,4826875,0.06875,68750,4.7128125,4712812.5,0.1815625,181562.500000000000
5.779E-08,57790,4.835625,4835625,0.06125,61250,4.70125,4701250,0.1853125,185312.500000000000
5.787E-08,57870,4.826875,4826875,0.0565625,56562.5,4.686875,4686875,0.2125,212500.000000000000
5.795E-08,57950,4.828125,4828125,0.0509375,50937.5,4.67875,4678750,0.2328125,232812.500000000000
5.803E-08,58030,4.8184375,4818437.5,0.0503125,50312.5,4.6703125,4670312.5,0.2628125,262812.500000000000
5.811E-08,58110,4.8215625,4821562.5,0.05125,51250,4.668125,4668125,0.275,275000.000000000000
5.819E-08,58190,4.8115625,4811562.5,0.060625,60625,4.6653125,4665312.5,0.2909375,290937.500000000000
5.827E-08,58270,4.813125,4813125,0.07125,71250,4.670625,4670625,0.2825,282500.000000000000
5.835E-08,58350,4.8025,4802500,0.0865625,86562.5,4.6778125,4677812.5,0.2715625,271562.500000000000
5.843E-08,58430,4.800625,4800625,0.0990625,99062.5,4.694375,4694375,0.2403125,240312.500000000000
5.851E-08,58510,4.7825,4782500,0.1121875,112187.5,4.7096875,4709687.5,0.2203125,220312.500000000000
5.859E-08,58590,4.775625,4775625,0.1178125,117812.5,4.7290625,4729062.5,0.1921875,192187.500000000000
5.867E-08,58670,4.76125,4761250,0.1209375,120937.5,4.74125,4741250,0.18375,183750.000000000000
5.875E-08,58750,4.7653125,4765312.5,0.1178125,117812.5,4.75,4750000,0.1771875,177187.500000000000
5.883E-08,58830,4.765,4765000,0.1165625,116562.5,4.745,4745000,0.1990625,199062.500000000000
5.891E-08,58910,4.786875,4786875,0.113125,113125,4.7353125,4735312.5,0.2215625,221562.500000000000
5.899E-08,58990,4.806875,4806875,0.11375,113750,4.7165625,4716562.5,0.26125,261250.000000000000
5.907E-08,59070,4.843125,4843125,0.113125,113125,4.7009375,4700937.5,0.2903125,290312.500000000000
5.915E-08,59150,4.8634375,4863437.5,0.115,115000,4.6846875,4684687.5,0.328125,328125.000000000000
5.923E-08,59230,4.88875,4888750,0.1121875,112187.5,4.6790625,4679062.5,0.345,345000.000000000000
5.931E-08,59310,4.8934375,4893437.5,0.1071875,107187.5,4.6771875,4677187.5,0.36,360000.000000000000
5.939E-08,59390,4.8996875,4899687.5,0.0953125,95312.5,4.683125,4683125,0.3521875,352187.500000000000
5.947E-08,59470,4.884375,4884375,0.0834375,83437.5,4.68375,4683750,0.3503125,350312.500000000000
5.955E-08,59550,4.8784375,4878437.5,0.0678125,67812.5,4.6821875,4682187.5,0.3325,332500.000000000000
5.963E-08,59630,4.865625,4865625,0.05625,56250,4.6675,4667500,0.3240625,324062.500000000000
5.971E-08,59710,4.871875,4871875,0.0453125,45312.5,4.6471875,4647187.5,0.3059375,305937.500000000000
5.979E-08,59790,4.8725,4872500,0.04125,41250,4.615625,4615625,0.305625,305625.000000000000
5.987E-08,59870,4.890625,4890625,0.0371875,37187.5,4.5878125,4587812.5,0.2965625,296562.500000000000
5.995E-08,59950,4.89875,4898750,0.03625,36250,4.5634375,4563437.5,0.2996875,299687.500000000000
6.003E-08,60030,4.9128125,4912812.5,0.0315625,31562.5,4.555625,4555625,0.291875,291875.000000000000
6.011E-08,60110,4.9015625,4901562.5,0.028125,28125,4.5590625,4559062.5,0.2978125,297812.500000000000
6.019E-08,60190,4.8890625,4889062.5,0.0209375,20937.5,4.580625,4580625,0.2915625,291562.500000000000
6.027E-08,60270,4.855625,4855625,0.0171875,17187.5,4.6084375,4608437.5,0.2946875,294687.500000000000
6.035E-08,60350,4.82875,4828750,0.0140625,14062.5,4.6425,4642500,0.2859375,285937.500000000000
6.043E-08,60430,4.7903125,4790312.5,0.0196875,19687.5,4.666875,4666875,0.29,290000.000000000000
6.051E-08,60510,4.77375,4773750,0.026875,26875,4.6853125,4685312.5,0.2815625,281562.500000000000
6.059E-08,60590,4.76125,4761250,0.039375,39375,4.6884375,4688437.5,0.2809375,280937.500000000000
6.067E-08,60670,4.775625,4775625,0.0478125,47812.5,4.685625,4685625,0.2659375,265937.500000000000
6.075E-08,60750,4.7865625,4786562.5,0.055,55000,4.6725,4672500,0.2625,262500.000000000000
6.083E-08,60830,4.8134375,4813437.5,0.051875,51875,4.66375,4663750,0.24625,246250.000000000000
6.091E-08,60910,4.8265625,4826562.5,0.0440625,44062.5,4.6559375,4655937.5,0.240625,240625.000000000000
6.099E-08,60990,4.8415625,4841562.5,0.02875,28750,4.65875,4658750,0.2271875,227187.500000000000
6.107E-08,61070,4.8303125,4830312.5,0.0175,17500,4.6634375,4663437.5,0.233125,233125.000000000000
6.115E-08,61150,4.82,4820000,0.00875,8750,4.6734375,4673437.5,0.234375,234375.000000000000
6.123E-08,61230,4.7928125,4792812.5,0.0125,12500,4.6778125,4677812.5,0.251875,251875.000000000000
6.131E-08,61310,4.7765625,4776562.5,0.0246875,24687.5,4.6796875,4679687.5,0.260625,260625.000000000000
6.139E-08,61390,4.750625,4750625,0.0496875,49687.5,4.670625,4670625,0.2834375,283437.500000000000
6.147E-08,61470,4.7434375,4743437.5,0.0753125,75312.5,4.6571875,4657187.5,0.29,290000.000000000000
6.155E-08,61550,4.7334375,4733437.5,0.1009375,100937.5,4.63875,4638750,0.29875,298750.000000000000
6.163E-08,61630,4.7396875,4739687.5,0.114375,114375,4.6271875,4627187.5,0.286875,286875.000000000000
6.171E-08,61710,4.7325,4732500,0.1175,117500,4.62375,4623750,0.28125,281250.000000000000
6.179E-08,61790,4.73625,4736250,0.103125,103125,4.634375,4634375,0.25875,258750.000000000000
6.187E-08,61870,4.7271875,4727187.5,0.08,80000,4.655,4655000,0.245625,245625.000000000000
6.195E-08,61950,4.729375,4729375,0.048125,48125,4.6884375,4688437.5,0.2234375,223437.500000000000
6.203E-08,62030,4.72,4720000,0.02125,21250,4.7234375,4723437.5,0.220625,220625.000000000000
6.211E-08,62110,4.728125,4728125,-0.000625,-625,4.7534375,4753437.5,0.2121875,212187.500000000000
6.219E-08,62190,4.7340625,4734062.5,-0.008125,-8125,4.7678125,4767812.5,0.2184375,218437.500000000000
6.227E-08,62270,4.759375,4759375,-0.005625,-5625,4.7678125,4767812.5,0.2146875,214687.500000000000
6.235E-08,62350,4.7759375,4775937.5,0.01,10000,4.746875,4746875,0.2240625,224062.500000000000
6.243E-08,62430,4.805,4805000,0.028125,28125,4.7103125,4710312.5,0.2184375,218437.500000000000
6.251E-08,62510,4.82,4820000,0.0484375,48437.5,4.661875,4661875,0.2190625,219062.500000000000
6.259E-08,62590,4.8390625,4839062.5,0.0609375,60937.5,4.615,4615000,0.2053125,205312.500000000000
6.267E-08,62670,4.8346875,4834687.5,0.06875,68750,4.5746875,4574687.5,0.2059375,205937.500000000000
6.275E-08,62750,4.8328125,4832812.5,0.0665625,66562.5,4.550625,4550625,0.1975,197500.000000000000
6.283E-08,62830,4.8140625,4814062.5,0.06125,61250,4.5453125,4545312.5,0.204375,204375.000000000000
6.291E-08,62910,4.80375,4803750,0.0515625,51562.5,4.564375,4564375,0.2059375,205937.500000000000
6.299E-08,62990,4.779375,4779375,0.0459375,45937.5,4.6003125,4600312.5,0.2265625,226562.500000000000
6.307E-08,63070,4.7690625,4769062.5,0.0428125,42812.5,4.64875,4648750,0.2384375,238437.500000000000
6.315E-08,63150,4.7528125,4752812.5,0.0478125,47812.5,4.69875,4698750,0.2603125,260312.500000000000
6.323E-08,63230,4.75375,4753750,0.054375,54375,4.74375,4743750,0.2665625,266562.500000000000
6.331E-08,63310,4.745,4745000,0.0640625,64062.5,4.7728125,4772812.5,0.279375,279375.000000000000
6.339E-08,63390,4.753125,4753125,0.0728125,72812.5,4.7815625,4781562.5,0.274375,274375.000000000000
6.347E-08,63470,4.7546875,4754687.5,0.0815625,81562.5,4.77,4770000,0.2734375,273437.500000000000
6.355E-08,63550,4.7709375,4770937.5,0.0840625,84062.5,4.745,4745000,0.2575,257500.000000000000
6.363E-08,63630,4.773125,4773125,0.0828125,82812.5,4.71375,4713750,0.2525,252500.000000000000
6.371E-08,63710,4.7853125,4785312.5,0.081875,81875,4.6878125,4687812.5,0.240625,240625.000000000000
6.379E-08,63790,4.7825,4782500,0.0834375,83437.5,4.6771875,4677187.5,0.244375,244375.000000000000
6.387E-08,63870,4.785625,4785625,0.085625,85625,4.688125,4688125,0.243125,243125.000000000000
6.395E-08,63950,4.768125,4768125,0.0884375,88437.5,4.71625,4716250,0.259375,259375.000000000000
6.403E-08,64030,4.758125,4758125,0.093125,93125,4.74875,4748750,0.270625,270625.000000000000
6.411E-08,64110,4.7371875,4737187.5,0.0946875,94687.5,4.76625,4766250,0.2925,292500.000000000000
6.419E-08,64190,4.7321875,4732187.5,0.084375,84375,4.743125,4743125,0.3003125,300312.500000000000
6.427E-08,64270,4.72125,4721250,0.0584375,58437.5,4.6521875,4652187.5,0.31375,313750.000000000000
6.435E-08,64350,4.733125,4733125,0.0165625,16562.5,4.47,4470000,0.3103125,310312.500000000000
6.443E-08,64430,4.745625,4745625,-0.0425,-42500,4.1846875,4184687.5,0.308125,308125.000000000000
6.451E-08,64510,4.778125,4778125,-0.1171875,-117187.5,3.79625,3796250,0.2890625,289062.500000000000
6.459E-08,64590,4.799375,4799375,-0.2003125,-200312.5,3.315625,3315625,0.2784375,278437.500000000000
6.467E-08,64670,4.829375,4829375,-0.2778125,-277812.5,2.76375,2763750,0.260625,260625.000000000000
6.475E-08,64750,4.841875,4841875,-0.3434375,-343437.5,2.170625,2170625,0.2575,257500.000000000000
6.483E-08,64830,4.8571875,4857187.5,-0.389375,-389375,1.568125,1568125,0.2515625,251562.500000000000
6.491E-08,64910,4.85,4850000,-0.41375,-413750,0.9834375,983437.5,0.2640625,264062.500000000000
6.499E-08,64990,4.8503125,4850312.5,-0.4121875,-412187.5,0.4390625,439062.5,0.2721875,272187.500000000000
6.507E-08,65070,4.8409375,4840937.5,-0.3946875,-394687.5,-0.0465625,-46562.5,0.2875,287500.000000000000
6.515E-08,65150,4.8490625,4849062.5,-0.3675,-367500,-0.460625,-460625,0.284375,284375.000000000000
6.523E-08,65230,4.850625,4850625,-0.3434375,-343437.5,-0.79875,-798750,0.2775,277500.000000000000
6.531E-08,65310,4.8709375,4870937.5,-0.3225,-322500,-1.058125,-1058125,0.24375,243750.000000000000
6.539E-08,65390,4.8853125,4885312.5,-0.313125,-313125,-1.2384375,-1238437.5,0.1975,197500.000000000000
6.547E-08,65470,4.91,4910000,-0.3096875,-309687.5,-1.3409375,-1340937.5,0.1228125,122812.500000000000
6.555E-08,65550,4.914375,4914375,-0.3071875,-307187.5,-1.3740625,-1374062.5,0.04375,43750.000000000000
6.563E-08,65630,4.92125,4921250,-0.2821875,-282187.5,-1.3478125,-1347812.5,-0.0525,-52500.000000000000
6.571E-08,65710,4.908125,4908125,-0.226875,-226875,-1.274375,-1274375,-0.1465625,-146562.500000000000
6.579E-08,65790,4.899375,4899375,-0.1209375,-120937.5,-1.1671875,-1167187.5,-0.251875,-251875.000000000000
6.587E-08,65870,4.87375,4873750,0.0390625,39062.5,-1.0421875,-1042187.5,-0.3465625,-346562.500000000000
6.595E-08,65950,4.86125,4861250,0.2665625,266562.5,-0.911875,-911875,-0.4434375,-443437.500000000000
6.603E-08,66030,4.84375,4843750,0.5465625,546562.5,-0.78375,-783750,-0.520625,-520625.000000000000
6.611E-08,66110,4.845,4845000,0.8728125,872812.5,-0.660625,-660625,-0.579375,-579375.000000000000
6.619E-08,66190,4.838125,4838125,1.22375,1223750,-0.54375,-543750,-0.57875,-578750.000000000000
6.627E-08,66270,4.8465625,4846562.5,1.6009375,1600937.5,-0.4340625,-434062.5,-0.5053125,-505312.500000000000
6.635E-08,66350,4.845625,4845625,1.9953125,1995312.5,-0.3284375,-328437.5,-0.3128125,-312812.500000000000
6.643E-08,66430,4.8559375,4855937.5,2.4246875,2424687.5,-0.2284375,-228437.5,0.0109375,10937.500000000000
6.651E-08,66510,4.850625,4850625,2.91,2910000,-0.13625,-136250,0.50125,501250.000000000000
6.659E-08,66590,4.858125,4858125,3.4946875,3494687.5,-0.05875,-58750,1.139375,1139375.000000000000
6.667E-08,66670,4.8590625,4859062.5,4.2009375,4200937.5,0.004375,4375,1.913125,1913125.000000000000
6.675E-08,66750,4.878125,4878125,5.0471875,5047187.5,0.050625,50625,2.75625,2756250.000000000000
6.683E-08,66830,4.889375,4889375,6.015,6015000,0.08375,83750,3.6196875,3619687.500000000000
6.691E-08,66910,4.9171875,4917187.5,7.064375,7064375,0.1046875,104687.5,4.41,4410000.000000000000
6.699E-08,66990,4.935625,4935625,8.106875,8106875,0.1221875,122187.5,5.0703125,5070312.500000000000
6.707E-08,67070,4.9603125,4960312.5,9.0425,9042500,0.1365625,136562.5,5.5309375,5530937.500000000000
6.715E-08,67150,4.959375,4959375,9.760625,9760625,0.14875,148750,5.7875,5787500.000000000000
6.723E-08,67230,4.9546875,4954687.5,10.18375,10183750,0.14875,148750,5.83125,5831250.000000000000
6.731E-08,67310,4.9234375,4923437.5,10.26375,10263750,0.134375,134375,5.718125,5718125.000000000000
6.739E-08,67390,4.8903125,4890312.5,10.019375,10019375,0.095,95000,5.493125,5493125.000000000000
6.747E-08,67470,4.8359375,4835937.5,9.5209375,9520937.5,0.029375,29375,5.25,5250000.000000000000
6.755E-08,67550,4.7940625,4794062.5,8.8965625,8896562.5,-0.0640625,-64062.5,5.038125,5038125.000000000000
6.763E-08,67630,4.7509375,4750937.5,8.28,8280000,-0.1690625,-169062.5,4.9203125,4920312.500000000000
6.771E-08,67710,4.735,4735000,7.806875,7806875,-0.2740625,-274062.5,4.9009375,4900937.500000000000
6.779E-08,67790,4.723125,4723125,7.563125,7563125,-0.3590625,-359062.5,4.9909375,4990937.500000000000
6.787E-08,67870,4.7409375,4740937.5,7.5903125,7590312.5,-0.414375,-414375,5.1390625,5139062.500000000000
6.795E-08,67950,4.7628125,4762812.5,7.8440625,7844062.5,-0.4275,-427500,5.311875,5311875.000000000000
6.803E-08,68030,4.8046875,4804687.5,8.2428125,8242812.5,-0.404375,-404375,5.4428125,5442812.500000000000
6.811E-08,68110,4.83375,4833750,8.6590625,8659062.5,-0.3528125,-352812.5,5.510625,5510625.000000000000
6.819E-08,68190,4.870625,4870625,8.98625,8986250,-0.2934375,-293437.5,5.48,5480000.000000000000
6.827E-08,68270,4.88875,4888750,9.1265625,9126562.5,-0.238125,-238125,5.3678125,5367812.500000000000
6.835E-08,68350,4.9090625,4909062.5,9.053125,9053125,-0.2046875,-204687.5,5.185625,5185625.000000000000
6.843E-08,68430,4.9053125,4905312.5,8.7815625,8781562.5,-0.1953125,-195312.5,4.9909375,4990937.500000000000
6.851E-08,68510,4.9053125,4905312.5,8.4003125,8400312.5,-0.214375,-214375,4.8121875,4812187.500000000000
6.859E-08,68590,4.889375,4889375,7.9996875,7999687.5,-0.2478125,-247812.5,4.6990625,4699062.500000000000
6.867E-08,68670,4.8815625,4881562.5,7.694375,7694375,-0.2909375,-290937.5,4.659375,4659375.000000000000
6.875E-08,68750,4.856875,4856875,7.553125,7553125,-0.325,-325000,4.7121875,4712187.500000000000
6.883E-08,68830,4.8428125,4842812.5,7.6253125,7625312.5,-0.3503125,-350312.5,4.825625,4825625.000000000000
6.891E-08,68910,4.8178125,4817812.5,7.880625,7880625,-0.358125,-358125,4.9809375,4980937.500000000000
6.899E-08,68990,4.804375,4804375,8.271875,8271875,-0.3578125,-357812.5,5.1296875,5129687.500000000000
6.907E-08,69070,4.7775,4777500,8.7015625,8701562.5,-0.348125,-348125,5.255625,5255625.000000000000
6.915E-08,69150,4.7659375,4765937.5,9.0946875,9094687.5,-0.344375,-344375,5.3240625,5324062.500000000000
6.923E-08,69230,4.75,4750000,9.364375,9364375,-0.345625,-345625,5.339375,5339375.000000000000
6.931E-08,69310,4.7540625,4754062.5,9.4821875,9482187.5,-0.3615625,-361562.5,5.2971875,5297187.500000000000
6.939E-08,69390,4.7540625,4754062.5,9.4359375,9435937.5,-0.3825,-382500,5.2321875,5232187.500000000000
6.947E-08,69470,4.776875,4776875,9.274375,9274375,-0.411875,-411875,5.1540625,5154062.500000000000
6.955E-08,69550,4.7990625,4799062.5,9.038125,9038125,-0.4371875,-437187.5,5.0934375,5093437.500000000000
6.963E-08,69630,4.84,4840000,8.8034375,8803437.5,-0.4578125,-457812.5,5.051875,5051875.000000000000
6.971E-08,69710,4.869375,4869375,8.611875,8611875,-0.4609375,-460937.5,5.04875,5048750.000000000000
6.979E-08,69790,4.9090625,4909062.5,8.51375,8513750,-0.4509375,-450937.5,5.064375,5064375.000000000000
6.987E-08,69870,4.931875,4931875,8.500625,8500625,-0.4221875,-422187.5,5.095625,5095625.000000000000
6.995E-08,69950,4.9571875,4957187.5,8.57125,8571250,-0.384375,-384375,5.1175,5117500.000000000000
7.003E-08,70030,4.9565625,4956562.5,8.678125,8678125,-0.3359375,-335937.5,5.1328125,5132812.500000000000
7.011E-08,70110,4.9559375,4955937.5,8.79875,8798750,-0.2915625,-291562.5,5.121875,5121875.000000000000
7.019E-08,70190,4.935,4935000,8.88125,8881250,-0.2521875,-252187.5,5.095,5095000.000000000000
7.027E-08,70270,4.918125,4918125,8.91875,8918750,-0.23,-230000,5.0490625,5049062.500000000000
7.035E-08,70350,4.8834375,4883437.5,8.8875,8887500,-0.220625,-220625,5.00625,5006250.000000000000
7.043E-08,70430,4.860625,4860625,8.8165625,8816562.5,-0.2309375,-230937.5,4.965625,4965625.000000000000
7.051E-08,70510,4.83125,4831250,8.71125,8711250,-0.2509375,-250937.5,4.9434375,4943437.500000000000
7.059E-08,70590,4.820625,4820625,8.6153125,8615312.5,-0.28,-280000,4.934375,4934375.000000000000
7.067E-08,70670,4.804375,4804375,8.5328125,8532812.5,-0.3025,-302500,4.948125,4948125.000000000000
7.075E-08,70750,4.8084375,4808437.5,8.500625,8500625,-0.319375,-319375,4.97,4970000.000000000000
7.083E-08,70830,4.8096875,4809687.5,8.5034375,8503437.5,-0.319375,-319375,5.0015625,5001562.500000000000
7.091E-08,70910,4.8275,4827500,8.5525,8552500,-0.309375,-309375,5.0275,5027500.000000000000
7.099E-08,70990,4.8334375,4833437.5,8.6084375,8608437.5,-0.2859375,-285937.5,5.0525,5052500.000000000000
7.107E-08,71070,4.8503125,4850312.5,8.673125,8673125,-0.2640625,-264062.5,5.0634375,5063437.500000000000
7.115E-08,71150,4.8553125,4855312.5,8.71125,8711250,-0.24625,-246250,5.06875,5068750.000000000000
7.123E-08,71230,4.8703125,4870312.5,8.7303125,8730312.5,-0.245,-245000,5.0615625,5061562.500000000000
7.131E-08,71310,4.87125,4871250,8.7075,8707500,-0.2571875,-257187.5,5.0546875,5054687.500000000000
7.139E-08,71390,4.8840625,4884062.5,8.6709375,8670937.5,-0.288125,-288125,5.04125,5041250.000000000000
7.147E-08,71470,4.889375,4889375,8.6178125,8617812.5,-0.325625,-325625,5.03375,5033750.000000000000
7.155E-08,71550,4.9090625,4909062.5,8.580625,8580625,-0.3671875,-367187.5,5.025625,5025625.000000000000
7.163E-08,71630,4.9171875,4917187.5,8.55125,8551250,-0.3965625,-396562.5,5.028125,5028125.000000000000
7.171E-08,71710,4.9353125,4935312.5,8.5584375,8558437.5,-0.414375,-414375,5.0315625,5031562.500000000000
7.179E-08,71790,4.939375,4939375,8.581875,8581875,-0.41125,-411250,5.04375,5043750.000000000000
7.187E-08,71870,4.9490625,4949062.5,8.6328125,8632812.5,-0.395,-395000,5.0534375,5053437.500000000000
7.195E-08,71950,4.93875,4938750,8.676875,8676875,-0.36375,-363750,5.0684375,5068437.500000000000
7.203E-08,72030,4.9321875,4932187.5,8.7221875,8722187.5,-0.331875,-331875,5.075625,5075625.000000000000
7.211E-08,72110,4.91125,4911250,8.740625,8740625,-0.2990625,-299062.5,5.0821875,5082187.500000000000
7.219E-08,72190,4.9,4900000,8.7440625,8744062.5,-0.27625,-276250,5.0778125,5077812.500000000000
7.227E-08,72270,4.8775,4877500,8.713125,8713125,-0.2571875,-257187.5,5.0734375,5073437.500000000000
7.235E-08,72350,4.8675,4867500,8.6753125,8675312.5,-0.2490625,-249062.5,5.060625,5060625.000000000000
